CODE,MDC,PDC,CC,MAINCC,CCROW,DCLMAIN,HIV_AX,TRAUMA,SEX,ACCPDX,AGEDUSE,AGEMIN,AGEMAX,AGEDMIN,MOSDX
T210,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T211,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T212,22,22C,True,T212,99,T212,,N,B,Y,N,0,124,0,0.0
T213,22,22B,True,T213,99,T213,,N,B,Y,N,0,124,0,0.0
T214,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T215,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T216,22,22C,True,T212,99,T212,,N,B,Y,N,0,124,0,0.0
T217,22,22B,True,T213,99,T213,,N,B,Y,N,0,124,0,0.0
T220,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T221,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T222,22,22C,True,T222,99,T222,,N,B,Y,N,0,124,0,0.0
T223,22,22B,True,T223,99,T223,,N,B,Y,N,0,124,0,0.0
T224,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T225,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T226,22,22C,True,T222,99,T222,,N,B,Y,N,0,124,0,0.0
T227,22,22B,True,T223,99,T223,,N,B,Y,N,0,124,0,0.0
T230,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T231,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T232,22,22C,True,T232,99,T232,,N,B,Y,N,0,124,0,0.0
T233,22,22B,True,T233,99,T233,,N,B,Y,N,0,124,0,0.0
T234,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T235,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T236,22,22C,True,T232,99,T232,,N,B,Y,N,0,124,0,0.0
T237,22,22B,True,T233,99,T233,,N,B,Y,N,0,124,0,0.0
T240,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T241,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T242,22,22C,True,T242,99,T242,,N,B,Y,N,0,124,0,0.0
T243,22,22B,True,T243,99,T243,,N,B,Y,N,0,124,0,0.0
T244,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T245,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T246,22,22C,True,T242,99,T242,,N,B,Y,N,0,124,0,0.0
T247,22,22B,True,T243,99,T243,,N,B,Y,N,0,124,0,0.0
T250,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T251,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T252,22,22C,True,T252,99,T252,,N,B,Y,N,0,124,0,0.0
T253,22,22B,True,T253,99,T253,,N,B,Y,N,0,124,0,0.0
T254,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T255,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T256,22,22C,True,T252,99,T252,,N,B,Y,N,0,124,0,0.0
T257,22,22B,True,T253,99,T253,,N,B,Y,N,0,124,0,0.0
T260,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T261,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T262,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T263,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T264,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T265,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T266,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T267,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T268,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T269,02,2D,True,T260,99,T260,,N,B,Y,N,0,124,0,0.0
T270,04,4Q,True,T270,99,T270,,N,B,Y,N,0,124,0,0.0
T271,04,4Q,True,T270,99,T270,,N,B,Y,N,0,124,0,0.0
T272,04,4Q,True,T272,99,T270,,N,B,Y,N,0,124,0,0.0
T273,04,4Q,True,T272,99,T270,,N,B,Y,N,0,124,0,0.0
T274,04,4Q,True,T274,99,T270,,N,B,Y,N,0,124,0,0.0
T275,04,4Q,True,T274,99,T270,,N,B,Y,N,0,124,0,0.0
T276,04,4Q,True,T272,99,T270,,N,B,Y,N,0,124,0,0.0
T277,04,4Q,True,T270,99,T270,,N,B,Y,N,0,124,0,0.0
T280,03,3C,True,T280,99,T280,,N,B,Y,N,0,124,0,0.0
T281,06,6J,True,T281,99,T280,,N,B,Y,N,0,124,0,0.0
T282,06,6J,True,T282,99,T280,,N,B,Y,N,0,124,0,0.0
T283,13,13F,True,T283,99,T283,,N,B,Y,N,0,124,0,0.0
T284,22,22C,True,T284,99,T284,,N,B,Y,N,0,124,0,0.0
T285,03,3C,True,T285,99,T280,,N,B,Y,N,0,124,0,0.0
T286,06,6J,True,T286,99,T280,,N,B,Y,N,0,124,0,0.0
T287,06,6J,True,T286,99,T280,,N,B,Y,N,0,124,0,0.0
T288,13,13F,True,T288,99,T283,,N,B,Y,N,0,124,0,0.0
T289,22,22C,True,T289,99,T284,,N,B,Y,N,0,124,0,0.0
T290,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T291,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T292,22,22C,True,T292,99,T292,,N,B,Y,N,0,124,0,0.0
T293,22,22B,True,T293,99,T293,,N,B,Y,N,0,124,0,0.0
T294,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T295,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T296,22,22C,True,T292,99,T292,,N,B,Y,N,0,124,0,0.0
T297,22,22B,True,T293,99,T293,,N,B,Y,N,0,124,0,0.0
T300,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T301,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T302,22,22C,True,T302,99,T302,,N,B,Y,N,0,124,0,0.0
T303,22,22B,True,T303,99,T303,,N,B,Y,N,0,124,0,0.0
T304,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T305,22,22C,False,,0,,,N,B,Y,N,0,124,0,0.0
T306,22,22C,True,T302,99,T302,,N,B,Y,N,0,124,0,0.0
T307,22,22B,True,T303,99,T303,,N,B,Y,N,0,124,0,0.0
T310,22,22C,True,T310,99,T310,,N,B,Y,N,0,124,0,0.0
T311,22,22B,True,T311,99,T311,,N,B,Y,N,0,124,0,0.0
T312,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T313,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T314,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T315,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T316,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T317,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T318,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T319,22,22A,True,T312,99,T312,,N,B,Y,N,0,124,0,0.0
T320,22,22C,True,T320,99,T310,,N,B,Y,N,0,124,0,0.0
T321,22,22B,True,T321,99,T311,,N,B,Y,N,0,124,0,0.0
T322,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T323,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T324,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T325,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T326,22,22A,True,T322,0,T312,,N,B,Y,N,0,124,0,0.0
T327,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T328,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T329,22,22A,True,T322,99,T312,,N,B,Y,N,0,124,0,0.0
T330,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T331,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T332,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T333,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T334,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T335,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T336,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T337,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T338,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T339,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T340,21,21E,True,T340,99,T340,,N,B,Y,N,0,124,0,0.0
T341,21,21E,True,T341,99,T340,,N,B,Y,N,0,124,0,0.0
T342,21,21E,True,T342,99,T340,,N,B,Y,N,0,124,0,0.0
T343,21,21E,True,T343,99,T340,,N,B,Y,N,0,124,0,0.0
T344,21,21E,True,T344,0,T340,,N,B,Y,N,0,124,0,0.0
T345,21,21E,True,T345,99,T340,,N,B,Y,N,0,124,0,0.0
T346,21,21E,True,T346,99,T340,,N,B,Y,N,0,124,0,0.0
T347,21,21E,True,T347,99,T340,,N,B,Y,N,0,124,0,0.0
T348,21,21E,True,T348,99,T340,,N,B,Y,N,0,124,0,0.0
T349,21,21E,True,T349,99,T340,,N,B,Y,N,0,124,0,0.0
T350,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T351,21,21E,True,T351,99,T340,,N,B,Y,N,0,124,0,0.0
T352,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T353,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T354,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T355,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T356,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T357,21,21E,False,,0,,,N,B,Y,N,0,124,0,0.0
T360,21,21C,True,T360,99,T360,,N,B,Y,N,0,124,0,0.0
T361,21,21C,True,T360,99,T361,,N,B,Y,N,0,124,0,0.0
T362,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T363,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T364,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T365,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T366,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T367,21,21C,True,T360,99,T362,,N,B,Y,N,0,124,0,0.0
T368,21,21C,True,T360,99,T368,,N,B,Y,N,0,124,0,0.0
T369,21,21C,True,T360,99,T369,,N,B,Y,N,0,124,0,0.0
T370,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T371,21,21C,True,T360,99,T371,,N,B,Y,N,0,124,0,0.0
T372,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T373,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T374,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T375,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T378,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T379,21,21C,True,T360,99,T370,,N,B,Y,N,0,124,0,0.0
T380,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T381,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T382,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T383,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T384,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T385,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T386,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T387,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T388,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T389,21,21C,True,T360,99,T380,,N,B,Y,N,0,124,0,0.0
T390,21,21C,True,T360,99,T390,,N,B,Y,N,0,124,0,0.0
T391,21,21C,True,T360,99,T390,,N,B,Y,N,0,124,0,0.0
T392,21,21C,True,T360,99,T390,,N,B,Y,N,0,124,0,0.0
T393,21,21C,True,T360,99,T393,,N,B,Y,N,0,124,0,0.0
T394,21,21C,True,T360,99,T390,,N,B,Y,N,0,124,0,0.0
T398,21,21C,True,T360,99,T390,,N,B,Y,N,0,124,0,0.0
T399,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T400,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T401,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T402,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T403,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T404,21,21C,True,T360,99,T404,,N,B,Y,N,0,124,0,0.0
T405,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T406,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T407,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T408,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T409,21,21C,True,T360,99,T400,,N,B,Y,N,0,124,0,0.0
T410,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T411,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T412,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T413,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T414,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T415,21,21C,True,T360,99,T410,,N,B,Y,N,0,124,0,0.0
T420,21,21C,True,T360,99,T420,,N,B,Y,N,0,124,0,0.0
T421,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T422,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T423,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T424,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T425,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T426,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T427,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T428,21,21C,True,T360,99,T421,,N,B,Y,N,0,124,0,0.0
T430,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T431,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T432,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T433,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T434,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T435,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T436,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T438,21,21C,True,T360,99,T430,,N,B,Y,N,0,124,0,0.0
T439,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T440,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T441,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T442,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T443,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T444,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T445,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T446,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T447,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T448,21,21C,True,T360,99,T440,,N,B,Y,N,0,124,0,0.0
T449,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T450,21,21C,True,T360,99,T450,,N,B,Y,N,0,124,0,0.0
T451,21,21C,True,T360,99,T450,,N,B,Y,N,0,124,0,0.0
T452,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T453,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T454,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T455,21,21C,True,T360,99,T455,,N,B,Y,N,0,124,0,0.0
T456,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T457,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T458,21,21C,True,T360,99,T452,,N,B,Y,N,0,124,0,0.0
T459,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T460,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T461,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T462,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T463,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T464,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T465,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T466,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T467,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T468,21,21C,True,T360,99,T460,,N,B,Y,N,0,124,0,0.0
T469,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T470,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T471,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T472,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T473,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T474,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T475,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T476,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T477,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T478,21,21C,True,T360,99,T470,,N,B,Y,N,0,124,0,0.0
T479,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T480,21,21C,True,T360,99,T480,,N,B,Y,N,0,124,0,0.0
T481,21,21C,True,T360,99,T480,,N,B,Y,N,0,124,0,0.0
T482,21,21C,True,T360,99,T480,,N,B,Y,N,0,124,0,0.0
T483,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T484,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T485,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T486,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T487,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T490,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T491,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T492,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T493,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T494,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T495,02,2C,False,,0,,,N,B,Y,N,0,124,0,0.0
T496,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T497,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T498,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T499,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T500,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T501,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T502,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T503,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T504,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T505,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T506,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T507,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T508,21,21C,True,T360,99,T500,,N,B,Y,N,0,124,0,0.0
T509,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T510,21,21C,True,T510,99,T510,,N,B,Y,N,0,124,0,0.0
T511,21,21C,True,T511,99,T510,,N,B,Y,N,0,124,0,0.0
T512,21,21C,True,T511,99,T510,,N,B,Y,N,0,124,0,0.0
T513,21,21C,True,T511,99,T510,,N,B,Y,N,0,124,0,0.0
T518,21,21C,True,T511,99,T510,,N,B,Y,N,0,124,0,0.0
T519,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T520,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T521,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T522,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T523,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T524,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T528,21,21C,True,T511,99,T520,,N,B,Y,N,0,124,0,0.0
T529,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T530,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T531,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T532,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T533,21,21C,True,T511,0,T530,,N,B,Y,N,0,124,0,0.0
T534,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T535,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T536,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T537,21,21C,True,T511,99,T530,,N,B,Y,N,0,124,0,0.0
T539,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T540,21,21C,True,T511,99,T540,,N,B,Y,N,0,124,0,0.0
T541,21,21C,True,T511,99,T540,,N,B,Y,N,0,124,0,0.0
T542,21,21C,True,T511,99,T540,,N,B,Y,N,0,124,0,0.0
T543,21,21C,True,T511,99,T540,,N,B,Y,N,0,124,0,0.0
T549,21,21C,True,T511,99,T549,,N,B,Y,N,0,124,0,0.0
T55,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T560,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T561,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T562,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T563,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T564,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T565,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T566,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T567,21,21C,True,T511,0,T560,,N,B,Y,N,0,124,0,0.0
T568,21,21C,True,T511,99,T560,,N,B,Y,N,0,124,0,0.0
T569,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T570,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T571,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T572,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T573,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T578,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T579,21,21C,True,T511,99,T570,,N,B,Y,N,0,124,0,0.0
T58,21,21C,True,T58,99,T58,,N,B,Y,N,0,124,0,0.0
T590,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T591,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T592,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T593,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T594,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T595,21,21C,True,T58,99,T595,,N,B,Y,N,0,124,0,0.0
T596,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T597,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T598,21,21C,True,T58,99,T590,,N,B,Y,N,0,124,0,0.0
T599,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T600,21,21C,True,T511,99,T600,,N,B,Y,N,0,124,0,0.0
T601,21,21C,True,T511,99,T601,,N,B,Y,N,0,124,0,0.0
T602,21,21C,True,T511,99,T601,,N,B,Y,N,0,124,0,0.0
T603,21,21C,True,T511,99,T603,,N,B,Y,N,0,124,0,0.0
T604,21,21C,True,T511,99,T601,,N,B,Y,N,0,124,0,0.0
T608,21,21C,True,T511,99,T601,,N,B,Y,N,0,124,0,0.0
T609,21,21C,True,T511,99,T601,,N,B,Y,N,0,124,0,0.0
T610,21,21C,True,T610,99,T610,,N,B,Y,N,0,124,0,0.0
T611,21,21C,True,T610,99,T610,,N,B,Y,N,0,124,0,0.0
T612,21,21C,True,T612,99,T612,,N,B,Y,N,0,124,0,0.0
T618,21,21C,True,T618,99,T612,,N,B,Y,N,0,124,0,0.0
T619,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T620,21,21C,True,T618,99,T620,,N,B,Y,N,0,124,0,0.0
T621,21,21C,True,T618,99,T621,,N,B,Y,N,0,124,0,0.0
T622,21,21C,True,T618,99,T621,,N,B,Y,N,0,124,0,0.0
T628,21,21C,True,T618,99,T621,,N,B,Y,N,0,124,0,0.0
T629,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T630,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6300,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6301,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6302,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6303,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6308,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T6309,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T631,21,21C,True,T630,99,T631,,N,B,Y,N,0,124,0,0.0
T632,21,21C,True,T630,99,T631,,N,B,Y,N,0,124,0,0.0
T633,21,21C,True,T630,99,T633,,N,B,Y,N,0,124,0,0.0
T634,21,21C,True,T634,99,T634,,N,B,Y,N,0,124,0,0.0
T635,21,21C,True,T635,99,T630,,N,B,Y,N,0,124,0,0.0
T636,21,21C,True,T636,99,T630,,N,B,Y,N,0,124,0,0.0
T638,21,21C,True,T630,99,T630,,N,B,Y,N,0,124,0,0.0
T639,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T64,21,21C,True,T511,99,T64,,N,B,Y,N,0,124,0,0.0
T650,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T651,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T652,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T653,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T654,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T655,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T656,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T658,21,21C,True,T511,99,T650,,N,B,Y,N,0,124,0,0.0
T659,21,21C,False,,0,,,N,B,Y,N,0,124,0,0.0
T66,21,21E,True,T66,99,T66,,N,B,Y,N,0,124,0,0.0
T670,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
T671,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
T672,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
T673,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
T674,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
T675,21,21E,True,T670,99,T670,,N,B,Y,N,0,124,0,0.0
